"","Site","NetType","NetTypeRep","Rep","DebitL","PartType","Polymer","Count","PPML1","Salinity"
"2359","DTroisRivieres","Manta","Manta-2","2",247560,"Fragment","Polyvinyl Chloride",NA,NA,"DTroisRivieres"
"2360","DTroisRivieres","Manta","Manta-2","2",247560,"Fragment","Poly(chloroprene)",NA,NA,"DTroisRivieres"
"2361","DTroisRivieres","Manta","Manta-2","2",247560,"Fragment","Poly(methyl methacrylate)",NA,NA,"DTroisRivieres"
"2362","DTroisRivieres","Manta","Manta-2","2",247560,"Fragment","Polyethylacrylate",NA,NA,"DTroisRivieres"
"2363","DTroisRivieres","Manta","Manta-2","2",247560,"Fragment","Silicone",NA,NA,"DTroisRivieres"
"2364","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Polyethylene",5,42.5170068027211,"DTroisRivieres"
"2365","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Polyester",NA,NA,"DTroisRivieres"
"2366","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Polypropylene",5,42.5170068027211,"DTroisRivieres"
"2367","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Nylon",NA,NA,"DTroisRivieres"
"2368","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Polystyrene",1,8.50340136054422,"DTroisRivieres"
"2369","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Polyethylene+Polypropylene",NA,NA,"DTroisRivieres"
"2370","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Polyvinyl acetate",NA,NA,"DTroisRivieres"
"2371","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Polyvinyl acrylate",NA,NA,"DTroisRivieres"
"2372","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Poly(acrylate-styrene)",NA,NA,"DTroisRivieres"
"2373","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Polyacrylonitrile",NA,NA,"DTroisRivieres"
"2374","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Ethylene vinyl acetate",NA,NA,"DTroisRivieres"
"2375","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Polyether urethane",NA,NA,"DTroisRivieres"
"2376","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Polyvinyl Chloride",1,8.50340136054422,"DTroisRivieres"
"2377","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Poly(chloroprene)",NA,NA,"DTroisRivieres"
"2378","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Poly(methyl methacrylate)",NA,NA,"DTroisRivieres"
"2379","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Polyethylacrylate",NA,NA,"DTroisRivieres"
"2380","DTroisRivieres","Manta","Manta-3","3",235200,"Fragment","Silicone",NA,NA,"DTroisRivieres"
"2381","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Polyethylene",NA,NA,"DTroisRivieres"
"2382","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Polyester",NA,NA,"DTroisRivieres"
"2383","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Polypropylene",NA,NA,"DTroisRivieres"
"2384","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Nylon",NA,NA,"DTroisRivieres"
"2385","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Polystyrene",NA,NA,"DTroisRivieres"
"2386","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Polyethylene+Polypropylene",NA,NA,"DTroisRivieres"
"2387","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Polyvinyl acetate",NA,NA,"DTroisRivieres"
"2388","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Polyvinyl acrylate",NA,NA,"DTroisRivieres"
"2389","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Poly(acrylate-styrene)",NA,NA,"DTroisRivieres"
"2390","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Polyacrylonitrile",NA,NA,"DTroisRivieres"
"2391","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Ethylene vinyl acetate",NA,NA,"DTroisRivieres"
"2392","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Polyether urethane",NA,NA,"DTroisRivieres"
"2393","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Polyvinyl Chloride",NA,NA,"DTroisRivieres"
"2394","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Poly(chloroprene)",NA,NA,"DTroisRivieres"
"2395","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Poly(methyl methacrylate)",NA,NA,"DTroisRivieres"
"2396","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Polyethylacrylate",NA,NA,"DTroisRivieres"
"2397","DTroisRivieres","Polym","Polymer-1","1",146788,"Fragment","Silicone",NA,NA,"DTroisRivieres"
"2398","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Polyethylene",3,38.636296374084,"DTroisRivieres"
"2399","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Polyester",NA,NA,"DTroisRivieres"
"2400","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Polypropylene",NA,NA,"DTroisRivieres"
"2401","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Nylon",NA,NA,"DTroisRivieres"
"2402","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Polystyrene",NA,NA,"DTroisRivieres"
"2403","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Polyethylene+Polypropylene",NA,NA,"DTroisRivieres"
"2404","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Polyvinyl acetate",NA,NA,"DTroisRivieres"
"2405","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Polyvinyl acrylate",NA,NA,"DTroisRivieres"
"2406","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Poly(acrylate-styrene)",1,12.878765458028,"DTroisRivieres"
"2407","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Polyacrylonitrile",NA,NA,"DTroisRivieres"
"2408","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Ethylene vinyl acetate",NA,NA,"DTroisRivieres"
"2409","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Polyether urethane",NA,NA,"DTroisRivieres"
"2410","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Polyvinyl Chloride",NA,NA,"DTroisRivieres"
"2411","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Poly(chloroprene)",NA,NA,"DTroisRivieres"
"2412","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Poly(methyl methacrylate)",NA,NA,"DTroisRivieres"
"2413","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Polyethylacrylate",NA,NA,"DTroisRivieres"
"2414","DTroisRivieres","Polym","Polymer-2","2",155294.388,"Fragment","Silicone",NA,NA,"DTroisRivieres"
"2415","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Polyethylene",1,13.5555540493829,"DTroisRivieres"
"2416","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Polyester",NA,NA,"DTroisRivieres"
"2417","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Polypropylene",1,13.5555540493829,"DTroisRivieres"
"2418","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Nylon",NA,NA,"DTroisRivieres"
"2419","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Polystyrene",NA,NA,"DTroisRivieres"
"2420","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Polyethylene+Polypropylene",NA,NA,"DTroisRivieres"
"2421","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Polyvinyl acetate",NA,NA,"DTroisRivieres"
"2422","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Polyvinyl acrylate",NA,NA,"DTroisRivieres"
"2423","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Poly(acrylate-styrene)",NA,NA,"DTroisRivieres"
"2424","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Polyacrylonitrile",NA,NA,"DTroisRivieres"
"2425","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Ethylene vinyl acetate",NA,NA,"DTroisRivieres"
"2426","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Polyether urethane",NA,NA,"DTroisRivieres"
"2427","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Polyvinyl Chloride",NA,NA,"DTroisRivieres"
"2428","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Poly(chloroprene)",NA,NA,"DTroisRivieres"
"2429","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Poly(methyl methacrylate)",NA,NA,"DTroisRivieres"
"2430","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Polyethylacrylate",NA,NA,"DTroisRivieres"
"2431","DTroisRivieres","Polym","Polymer-3","3",147541,"Fragment","Silicone",NA,NA,"DTroisRivieres"
"2432","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Polyethylene",5,57.4791925323033,"EPortneuf"
"2433","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Polyester",NA,NA,"EPortneuf"
"2434","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Polypropylene",4,45.9833540258427,"EPortneuf"
"2435","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Nylon",NA,NA,"EPortneuf"
"2436","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Polystyrene",1,11.4958385064607,"EPortneuf"
"2437","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"2438","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Polyvinyl acetate",NA,NA,"EPortneuf"
"2439","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Polyvinyl acrylate",NA,NA,"EPortneuf"
"2440","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"2441","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Polyacrylonitrile",NA,NA,"EPortneuf"
"2442","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"2443","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Polyether urethane",NA,NA,"EPortneuf"
"2444","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Polyvinyl Chloride",NA,NA,"EPortneuf"
"2445","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Poly(chloroprene)",NA,NA,"EPortneuf"
"2446","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"2447","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Polyethylacrylate",NA,NA,"EPortneuf"
"2448","EPortneuf","Manta","Manta-1","1",173976,"Fragment","Silicone",NA,NA,"EPortneuf"
"2449","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Polyethylene",3,25.8692052980132,"EPortneuf"
"2450","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Polyester",NA,NA,"EPortneuf"
"2451","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Polypropylene",1,8.62306843267108,"EPortneuf"
"2452","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Nylon",NA,NA,"EPortneuf"
"2453","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Polystyrene",1,8.62306843267108,"EPortneuf"
"2454","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"2455","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Polyvinyl acetate",NA,NA,"EPortneuf"
"2456","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Polyvinyl acrylate",NA,NA,"EPortneuf"
"2457","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"2458","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Polyacrylonitrile",NA,NA,"EPortneuf"
"2459","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"2460","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Polyether urethane",NA,NA,"EPortneuf"
"2461","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Polyvinyl Chloride",NA,NA,"EPortneuf"
"2462","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Poly(chloroprene)",NA,NA,"EPortneuf"
"2463","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"2464","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Polyethylacrylate",NA,NA,"EPortneuf"
"2465","EPortneuf","Manta","Manta-2","2",231936,"Fragment","Silicone",NA,NA,"EPortneuf"
"2466","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Polyethylene",4,37.1774853148933,"EPortneuf"
"2467","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Polyester",NA,NA,"EPortneuf"
"2468","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Polypropylene",3,27.88311398617,"EPortneuf"
"2469","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Nylon",NA,NA,"EPortneuf"
"2470","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Polystyrene",NA,NA,"EPortneuf"
"2471","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"2472","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Polyvinyl acetate",NA,NA,"EPortneuf"
"2473","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Polyvinyl acrylate",NA,NA,"EPortneuf"
"2474","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"2475","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Polyacrylonitrile",NA,NA,"EPortneuf"
"2476","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"2477","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Polyether urethane",NA,NA,"EPortneuf"
"2478","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Polyvinyl Chloride",NA,NA,"EPortneuf"
"2479","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Poly(chloroprene)",NA,NA,"EPortneuf"
"2480","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"2481","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Polyethylacrylate",NA,NA,"EPortneuf"
"2482","EPortneuf","Manta","Manta-3","3",215184,"Fragment","Silicone",NA,NA,"EPortneuf"
"2483","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Polyethylene",7,128.281486232648,"EPortneuf"
"2484","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Polyester",NA,NA,"EPortneuf"
"2485","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Polypropylene",7,128.281486232648,"EPortneuf"
"2486","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Nylon",NA,NA,"EPortneuf"
"2487","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Polystyrene",1,18.3259266046639,"EPortneuf"
"2488","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"2489","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Polyvinyl acetate",NA,NA,"EPortneuf"
"2490","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Polyvinyl acrylate",NA,NA,"EPortneuf"
"2491","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"2492","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Polyacrylonitrile",NA,NA,"EPortneuf"
"2493","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"2494","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Polyether urethane",NA,NA,"EPortneuf"
"2495","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Polyvinyl Chloride",NA,NA,"EPortneuf"
"2496","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Poly(chloroprene)",NA,NA,"EPortneuf"
"2497","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"2498","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Polyethylacrylate",NA,NA,"EPortneuf"
"2499","EPortneuf","Polym","Polymer-1","1",109135,"Fragment","Silicone",NA,NA,"EPortneuf"
"2500","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Polyethylene",3,41.2390974136213,"EPortneuf"
"2501","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Polyester",NA,NA,"EPortneuf"
"2502","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Polypropylene",1,13.7463658045404,"EPortneuf"
"2503","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Nylon",NA,NA,"EPortneuf"
"2504","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Polystyrene",NA,NA,"EPortneuf"
"2505","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"2506","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Polyvinyl acetate",NA,NA,"EPortneuf"
"2507","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Polyvinyl acrylate",NA,NA,"EPortneuf"
"2508","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"2509","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Polyacrylonitrile",NA,NA,"EPortneuf"
"2510","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"2511","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Polyether urethane",NA,NA,"EPortneuf"
"2512","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Polyvinyl Chloride",NA,NA,"EPortneuf"
"2513","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Poly(chloroprene)",NA,NA,"EPortneuf"
"2514","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"2515","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Polyethylacrylate",NA,NA,"EPortneuf"
"2516","EPortneuf","Polym","Polymer-2","2",145493,"Fragment","Silicone",NA,NA,"EPortneuf"
"2517","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Polyethylene",1,14.8164610882691,"EPortneuf"
"2518","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Polyester",NA,NA,"EPortneuf"
"2519","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Polypropylene",4,59.2658443530763,"EPortneuf"
"2520","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Nylon",NA,NA,"EPortneuf"
"2521","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Polystyrene",NA,NA,"EPortneuf"
"2522","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Polyethylene+Polypropylene",NA,NA,"EPortneuf"
"2523","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Polyvinyl acetate",NA,NA,"EPortneuf"
"2524","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Polyvinyl acrylate",NA,NA,"EPortneuf"
"2525","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Poly(acrylate-styrene)",NA,NA,"EPortneuf"
"2526","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Polyacrylonitrile",NA,NA,"EPortneuf"
"2527","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Ethylene vinyl acetate",NA,NA,"EPortneuf"
"2528","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Polyether urethane",NA,NA,"EPortneuf"
"2529","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Polyvinyl Chloride",NA,NA,"EPortneuf"
"2530","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Poly(chloroprene)",NA,NA,"EPortneuf"
"2531","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Poly(methyl methacrylate)",NA,NA,"EPortneuf"
"2532","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Polyethylacrylate",NA,NA,"EPortneuf"
"2533","EPortneuf","Polym","Polymer-3","3",134985,"Fragment","Silicone",NA,NA,"EPortneuf"
"2534","FQuebec","Manta","Manta-1","1",261552,"Fragment","Polyethylene",8,61.1733039701474,"FQuebec"
"2535","FQuebec","Manta","Manta-1","1",261552,"Fragment","Polyester",NA,NA,"FQuebec"
"2536","FQuebec","Manta","Manta-1","1",261552,"Fragment","Polypropylene",1,7.64666299626843,"FQuebec"
"2537","FQuebec","Manta","Manta-1","1",261552,"Fragment","Nylon",NA,NA,"FQuebec"
"2538","FQuebec","Manta","Manta-1","1",261552,"Fragment","Polystyrene",NA,NA,"FQuebec"
"2539","FQuebec","Manta","Manta-1","1",261552,"Fragment","Polyethylene+Polypropylene",NA,NA,"FQuebec"
"2540","FQuebec","Manta","Manta-1","1",261552,"Fragment","Polyvinyl acetate",NA,NA,"FQuebec"
"2541","FQuebec","Manta","Manta-1","1",261552,"Fragment","Polyvinyl acrylate",NA,NA,"FQuebec"
"2542","FQuebec","Manta","Manta-1","1",261552,"Fragment","Poly(acrylate-styrene)",NA,NA,"FQuebec"
"2543","FQuebec","Manta","Manta-1","1",261552,"Fragment","Polyacrylonitrile",NA,NA,"FQuebec"
"2544","FQuebec","Manta","Manta-1","1",261552,"Fragment","Ethylene vinyl acetate",NA,NA,"FQuebec"
"2545","FQuebec","Manta","Manta-1","1",261552,"Fragment","Polyether urethane",NA,NA,"FQuebec"
"2546","FQuebec","Manta","Manta-1","1",261552,"Fragment","Polyvinyl Chloride",NA,NA,"FQuebec"
"2547","FQuebec","Manta","Manta-1","1",261552,"Fragment","Poly(chloroprene)",NA,NA,"FQuebec"
"2548","FQuebec","Manta","Manta-1","1",261552,"Fragment","Poly(methyl methacrylate)",NA,NA,"FQuebec"
"2549","FQuebec","Manta","Manta-1","1",261552,"Fragment","Polyethylacrylate",NA,NA,"FQuebec"
"2550","FQuebec","Manta","Manta-1","1",261552,"Fragment","Silicone",NA,NA,"FQuebec"
"2551","FQuebec","Manta","Manta-2","2",194736,"Fragment","Polyethylene",3,30.8109440473256,"FQuebec"
"2552","FQuebec","Manta","Manta-2","2",194736,"Fragment","Polyester",NA,NA,"FQuebec"
"2553","FQuebec","Manta","Manta-2","2",194736,"Fragment","Polypropylene",5,51.3515734122093,"FQuebec"
"2554","FQuebec","Manta","Manta-2","2",194736,"Fragment","Nylon",1,10.2703146824419,"FQuebec"
"2555","FQuebec","Manta","Manta-2","2",194736,"Fragment","Polystyrene",2,20.5406293648837,"FQuebec"
"2556","FQuebec","Manta","Manta-2","2",194736,"Fragment","Polyethylene+Polypropylene",1,10.2703146824419,"FQuebec"
"2557","FQuebec","Manta","Manta-2","2",194736,"Fragment","Polyvinyl acetate",NA,NA,"FQuebec"
"2558","FQuebec","Manta","Manta-2","2",194736,"Fragment","Polyvinyl acrylate",NA,NA,"FQuebec"
"2559","FQuebec","Manta","Manta-2","2",194736,"Fragment","Poly(acrylate-styrene)",NA,NA,"FQuebec"
"2560","FQuebec","Manta","Manta-2","2",194736,"Fragment","Polyacrylonitrile",NA,NA,"FQuebec"
"2561","FQuebec","Manta","Manta-2","2",194736,"Fragment","Ethylene vinyl acetate",NA,NA,"FQuebec"
"2562","FQuebec","Manta","Manta-2","2",194736,"Fragment","Polyether urethane",NA,NA,"FQuebec"
"2563","FQuebec","Manta","Manta-2","2",194736,"Fragment","Polyvinyl Chloride",NA,NA,"FQuebec"
"2564","FQuebec","Manta","Manta-2","2",194736,"Fragment","Poly(chloroprene)",NA,NA,"FQuebec"
"2565","FQuebec","Manta","Manta-2","2",194736,"Fragment","Poly(methyl methacrylate)",2,20.5406293648837,"FQuebec"
"2566","FQuebec","Manta","Manta-2","2",194736,"Fragment","Polyethylacrylate",NA,NA,"FQuebec"
"2567","FQuebec","Manta","Manta-2","2",194736,"Fragment","Silicone",NA,NA,"FQuebec"
"2568","FQuebec","Manta","Manta-3","3",240456,"Fragment","Polyethylene",18,149.715540473101,"FQuebec"
"2569","FQuebec","Manta","Manta-3","3",240456,"Fragment","Polyester",NA,NA,"FQuebec"
"2570","FQuebec","Manta","Manta-3","3",240456,"Fragment","Polypropylene",12,99.8103603154007,"FQuebec"
"2571","FQuebec","Manta","Manta-3","3",240456,"Fragment","Nylon",NA,NA,"FQuebec"
"2572","FQuebec","Manta","Manta-3","3",240456,"Fragment","Polystyrene",NA,NA,"FQuebec"
"2573","FQuebec","Manta","Manta-3","3",240456,"Fragment","Polyethylene+Polypropylene",NA,NA,"FQuebec"
"2574","FQuebec","Manta","Manta-3","3",240456,"Fragment","Polyvinyl acetate",NA,NA,"FQuebec"
"2575","FQuebec","Manta","Manta-3","3",240456,"Fragment","Polyvinyl acrylate",NA,NA,"FQuebec"
"2576","FQuebec","Manta","Manta-3","3",240456,"Fragment","Poly(acrylate-styrene)",NA,NA,"FQuebec"
"2577","FQuebec","Manta","Manta-3","3",240456,"Fragment","Polyacrylonitrile",NA,NA,"FQuebec"
"2578","FQuebec","Manta","Manta-3","3",240456,"Fragment","Ethylene vinyl acetate",NA,NA,"FQuebec"
"2579","FQuebec","Manta","Manta-3","3",240456,"Fragment","Polyether urethane",NA,NA,"FQuebec"
"2580","FQuebec","Manta","Manta-3","3",240456,"Fragment","Polyvinyl Chloride",NA,NA,"FQuebec"
"2581","FQuebec","Manta","Manta-3","3",240456,"Fragment","Poly(chloroprene)",NA,NA,"FQuebec"
"2582","FQuebec","Manta","Manta-3","3",240456,"Fragment","Poly(methyl methacrylate)",NA,NA,"FQuebec"
"2583","FQuebec","Manta","Manta-3","3",240456,"Fragment","Polyethylacrylate",NA,NA,"FQuebec"
"2584","FQuebec","Manta","Manta-3","3",240456,"Fragment","Silicone",NA,NA,"FQuebec"
"2585","FQuebec","Polym","Polymer-1","1",164072,"Fragment","Polyethylene",NA,NA,"FQuebec"
"2586","FQuebec","Polym","Polymer-1","1",164072,"Fragment","Polyester",NA,NA,"FQuebec"
"2587","FQuebec","Polym","Polymer-1","1",164072,"Fragment","Polypropylene",1,12.1897703447267,"FQuebec"
"2588","FQuebec","Polym","Polymer-1","1",164072,"Fragment","Nylon",NA,NA,"FQuebec"
"2589","FQuebec","Polym","Polymer-1","1",164072,"Fragment","Polystyrene",NA,NA,"FQuebec"
"2590","FQuebec","Polym","Polymer-1","1",164072,"Fragment","Polyethylene+Polypropylene",1,12.1897703447267,"FQuebec"
"2591","FQuebec","Polym","Polymer-1","1",164072,"Fragment","Polyvinyl acetate",NA,NA,"FQuebec"
"2592","FQuebec","Polym","Polymer-1","1",164072,"Fragment","Polyvinyl acrylate",NA,NA,"FQuebec"
"2593","FQuebec","Polym","Polymer-1","1",164072,"Fragment","Poly(acrylate-styrene)",NA,NA,"FQuebec"
"2594","FQuebec","Polym","Polymer-1","1",164072,"Fragment","Polyacrylonitrile",NA,NA,"FQuebec"
"2595","FQuebec","Polym","Polymer-1","1",164072,"Fragment","Ethylene vinyl acetate",NA,NA,"FQuebec"
